playlist_id,track_ids
10024884,2644788 897771 1689335 1539357 2405384
10624787,1063418 1569671 1732948 526486 2016284
4891851,1406862 2089117 1809338 1371741 166570
4267369,2504992 2740798 1712316 3004539 1689809
65078,1589081 3341178 2225630 1210951 3779484
10637124,1292335 1206974 3559283 2607674 933471
3223162,2296339 281865 2787106 303587 1510434
7541503,2983985 2846230 172121 3581193 1110511
6189367,2774397 640414 2009114 2065901 2392434
8459943,159968 939554 1750988 3735179 3221821
10138804,1767226 3004728 42805 1155458 1139169
10562075,2560279 2371834 641627 3159807 1260556
10184821,2950401 106861 1217213 377629 170797
4189678,2829202 3158229 376309 3261537 3711530
6299524,2730881 1237762 672412 2687880 3049291
8515028,137945 3102164 1935536 1139169 496055
10631638,2838124 3194405 172121 1574855 3647331
10947423,3726795 2680127 3879172 671819 4437551
11295404,1979426 1767659 381811 2839192 97235
3884714,1408574 137796 1721660 404394 3779616
10680851,3056917 878334 3349944 1563133 1790404
3228268,3356950 2365324 1723907 683512 404161
7850055,1492471 3019845 1206974 3559283 933471
10864017,3022399 1578135 84554 3098556 1230266
5660760,2305233 2983133 1321053 3782546 2226064
4157419,794725 207832 2154615 2178283 1224601
3304833,474986 3124880 2012375 954580 206750
1911645,1300825 1258825 15136 3189307 3669692
4902536,3022399 1578135 84554 3098556 1230266
1140304,3533742 258655 2020962 2627543 1461025
4310448,3801835 2234996 583436 500882 2309023
4874293,366965 111413 1102249 2178690 2586404
7541314,3737683 2406071 1532598 2667177 3291100
8910289,3022399 1578135 84554 3098556 1230266
11761351,346504 1876893 449669 2651669 1558542
6611489,156111 1136360 3870658 191285 2877394
5431593,1325067 368848 3518209 3360114 2147991
7772264,3236391 443369 284204 3283871 339808
5615774,3022399 1578135 84554 3098556 1230266
7698427,2250810 290960 1569466 722046 3561046
5903309,3022399 1578135 84554 3098556 1230266
10032246,2909275 2236492 61664 520226 2121634
6718882,2328411 580378 3012810 852841 2333171
1072577,3548018 2970806 2135890 3575766 1254465
5047826,2851049 3000505 482391 2765615 1690953
