playlist_id,track_ids
10024884,445531 676334 3377453 288110 898412
10624787,1569671 2108411 2581313 3280856 1692290
4891851,1406862 2089117 1371741 1809338 166570
4267369,569720 1199919 872243 2023130 290643
65078,443309 3871987 2985809 1811999 3112841
10637124,1441735 2147951 1464774 3000459 2127454
3223162,2160627 2833703 1350353 2308055 3302422
7541503,1871639 2891021 3777299 2279188 3445040
6189367,2422331 2610451 950578 3011927 1532444
8459943,2352043 134800 159968 2235035 1621378
10138804,1139169 3102164 137945 1935536 1767226
10562075,567903 2403986 2173606 647924 1549315
10184821,2950401 1217213 106861 3777248 1104101
4189678,443309 3871987 2442437 2475743 322252
6299524,1550140 3037350 3520079 3207145 2738418
8515028,3102164 3203856 1139169 1935536 137945
10631638,3647331 2838124 2496468 3194405 1646238
10947423,1170541 3726795 386140 641766 3664926
11295404,2834796 113076 710682 2888380 3215588
3884714,2683110 2756830 477433 3844129 2953950
10680851,3056917 3349944 878334 1337300 1790404
3228268,2413794 88564 1090331 3356950 209196
7850055,3426348 1734420 3165488 143307 3032011
10864017,2422331 3000031 263046 2802992 2647521
5660760,926181 225513 575195 1884887 341599
4157419,1508387 3256885 2401593 1852291 2302277
3304833,1944997 858614 3000474 2422947 206750
1911645,3872219 911131 2009386 3000651 2902324
4902536,710597 3581227 2160491 2467218 1216683
1140304,3533742 258655 1461025 433616 2627543
4310448,3445040 2610451 1920328 2422331 2234996
4874293,1179816 2299537 3075378 1873264 1751699
7541314,3523500 3658800 2289496 1471648 3057834
8910289,3030971 3794782 992075 1517235 648545
11761351,3139062 2805481 1825991 2460488 1210521
6611489,3870658 2941119 1307606 2495868 1492626
5431593,2981487 722033 676462 3295761 2051421
7772264,284204 443369 3236391 3126914 1563214
5615774,3026954 1644642 3011493 1445150 1039120
7698427,1507353 133074 52712 1820641 1819063
5903309,3735801 2379993 641541 414277 2539056
10032246,856893 2333132 1268744 3671666 2174839
6718882,2422331 950578 2175424 1673367 1920328
1072577,950578 2610451 2422331 3445040 583436
5047826,2597963 3778186 2900351 2237810 1547308
5241540,3011927 950578 1920328 2610451 2422331
11056046,1177937 1375280 1600595 1605486 167785
713681,2141164 1246104 3603787 1692290 2534771
10350609,1486319 661277 1280493 2679918 259299
7542080,1832679 3051901 315992 159945 3006587
7127454,2610451 950578 1292966 3445040 500882
11192507,1185658 2684386 3854381 2737673 904765
11065937,1978054 1464774 3550123 2127454 1685689
4743330,2218642 1897414 3169704 2565783 3871478
221395,3589186 1676447 1290101 2178283 418367
10985037,87417 3477524 3330056 1596943 2373169
3755267,621873 3291169 3450097 3655574 2083565
7440845,1327416 2872713 1269242 2338293 2352043
8426989,954580 1944997 206750 2273905 438396
82847,1691362 2127454 1464774 3210463 2970806
5963503,4864222 1929018 271083 1747718 1373125
7809227,2216740 92170 3844129 3425634 950945
6544963,2270106 426884 1495344 862184 3013929
10178374,444435 3518203 2833181 424351 513821
472200,243683 3081026 2787326 1707918 3218340
10688607,858919 950578 2422331 3445040 2610451
7541732,3550123 160004 1075264 3233968 2206593
6751827,722514 722033 1611640 2246278 2947303
4192208,2422331 2610451 3445040 950578 2009575
8830133,857649 2371910 500901 3357258 1710284
11635785,3715163 2985809 1510424 3112841 2866840
4526137,1972975 3646644 2817847 496847 295198
970740,950578 3352141 3011927 2891021 98812
5879343,1210944 2173665 1097807 1800482 2918420
5742191,1508387 2020208 1595817 3340752 2566457
10356493,3532357 2721283 852845 3278307 707070
10061153,104993 1093337 3477193 2674908 426521
7096673,950578 2610451 2422331 2316840 1920328
6890734,406822 3590946 15005 1595131 3011927
4923978,2456334 1855649 357216 3161615 2016186
3560810,2741679 2842112 1726251 2955721 1174062
6646811,915407 2973297 2127080 1735747 357664
3827542,3550123 2970806 2127454 2289355 2807728
3745410,2173297 278303 3518107 2756490 997416
3092546,1030808 3076342 3512367 3303413 1571742
4160606,2554797 3389835 2982590 1881562 3782473
7839970,2119070 661139 2575852 3539593 3568378
4904789,3172320 1224747 3283742 942406 2610451
7192530,2646188 3117937 1523808 615790 2136175
108413,2374638 3549444 2380065 1382538 3629186
10470643,1852291 2543799 2020208 3340752 2302277
6701679,2207920 3102273 2952287 1043650 3775376
4472293,1323726 3603787 722514 683889 2246278
1366641,2078374 2828659 205651 3677223 3092079
4107298,3102273 15005 692947 1124555 1053213
8942905,3445040 1920328 2422331 2308055 2610451
7947658,324120 692116 2421581 820502 1173126
8154951,2628153 3346647 462773 2443985 2252016
816773,3203871 2422331 500882 287886 1304192
1322559,159953 3032397 2309023 2836239 3876951
3706908,1104026 245683 1088972 2824933 3747722
3874174,1739003 3772577 1324832 2838756 3696537
4059069,2730916 1310789 3112888 1039316 135927
11513495,3445040 2308055 950578 2422331 1920328
3986647,3081026 1030808 2981507 3323012 3725600
8764313,2308055 2328263 3550123 506014 2289355
2971209,3782473 1972975 1732946 3861329 1064271
6014433,3102273 692947 1386266 3803686 15005
5595040,3102273 2308055 3445040 692947 1920328
8603774,1972975 3112841 2794462 3726560 3290069
7873897,2232169 2278870 2686375 2147991 2881408
2432287,185651 341599 846374 1447884 1884887
5233602,42805 1767226 3102164 1139169 1935536
8486347,1507353 1246104 3610115 2534771 1692290
4703236,1883488 2288479 3033490 2610852 245683
4597972,2147951 1578672 3747722 1673367 2747322
4242707,1325088 2438351 2783342 1903822 3549444
3126872,3738477 2791348 432708 2498209 353450
8150977,157831 1388798 2146015 3427643 2978499
4671336,263046 2308055 3000031 2002890 3788774
10978418,3520079 1571528 2955721 1246104 1726251
5929816,3126084 1081490 2510128 1549549 3150033
7417487,2709648 1178680 2362648 2967212 3574295
8591052,2308055 3445040 2422331 1920328 2610451
5465206,1503720 1794912 1227621 1372457 621364
