playlist_id,track_ids
10024884,320980 1979375 1565351 2044251 1637241
10624787,1788063 1083593 475363 3222075 683889
4891851,517385 74403 557629 1371741 205321
4267369,3044439 2740798 1712316 3004539 2504992
65078,1455989 3124047 1672002 2913000 2586512
10637124,1205349 1120194 2123901 273502 2340644
3223162,2376478 2012564 1895135 3248250 2710242
7541503,2819938 3622054 2095959 661053 2086779
6189367,908840 1054050 1195554 2019507 495158
8459943,107812 43796 2222883 2665275 3753889
10138804,1611438 3711077 1887656 1599699 1155458
10562075,2560279 1212246 2371834 60163 1308886
10184821,3251795 2021004 2805537 3777248 321638
4189678,2246931 851603 269450 2181022 1067122
6299524,2969236 874117 459618 3156489 1831446
8515028,453673 1748173 3884381 910732 1782672
10631638,3647331 2838124 1828654 415635 1646238
10947423,2371612 1419110 2009541 1482798 1977730
11295404,1767659 1979426 2839192 88403 830634
3884714,1816367 1052600 1494286 2426923 2846240
10680851,236691 3502625 1030713 495027 465185
3228268,729062 3500410 2679688 3554713 2827998
7850055,3792600 950776 1420964 1073547 3019845
10864017,2276032 3076244 2225477 1298667 527767
5660760,2101235 3441295 225706 3726426 2110917
4157419,868728 3697260 1532492 3534170 2293484
3304833,2929285 443309 1130644 2409997 1432964
1911645,911131 3075985 3872219 2812691 375980
4902536,2519396 3794784 193133 1216683 3581227
1140304,3557207 345153 2241551 2097871 1342462
4310448,3557507 3441236 1133417 1109472 2552824
4874293,701922 1254297 1040171 111413 1433172
7541314,87269 1804264 903985 3722906 3754397
8910289,648545 1521556 3798368 3030971 498600
11761351,3435935 882278 3139062 1277654 1154985
6611489,3249056 2495868 1307606 1199936 3870658
5431593,482539 463637 3107449 1539756 1652752
7772264,284204 276186 1775656 2101974 339808
5615774,3011493 3681735 3581440 1039120 3026954
7698427,523394 1022609 2455594 1914960 2780018
5903309,482126 2248538 2328263 3463936 2446911
10032246,1230266 3098556 84554 1578135 3022399
6718882,2328411 3387155 1739023 3674267 166563
1072577,2581177 2677093 1119216 1485413 1897135
5047826,661656 955090 2942250 1053281 1181285
5241540,2278040 2903012 3438955 2950841 2259255
11056046,1605486 1204822 353075 1283742 2263840
713681,89104 2407685 1843367 2606546 3859798
10350609,2679918 1486319 2805494 1786638 657214
7542080,1672858 3002518 1832679 2229472 665727
7127454,486151 1117747 3534173 1234053 1100123
11192507,2255791 1982297 2243395 2012945 2765587
11065937,1464716 1905901 2613482 1470253 2719197
4743330,3049282 2914465 2144331 2426824 2618236
221395,2525701 2919755 3555315 418367 1804568
10985037,649998 544157 443489 2303979 2804134
3755267,3579075 1297460 3067225 2027221 1255934
7440845,2100327 1140895 992189 1385101 654079
8426989,2218955 2836273 557919 727834 2557712
82847,908731 4511252 593419 970234 2712695
5963503,2950098 1085084 2266560 3450608 634081
7809227,2550734 3301732 2093641 1069868 1160585
6544963,62988 2579078 1647276 2877650 2265459
10178374,2667520 2116849 2194761 513821 2350576
472200,3218340 2787326 1356069 525456 243683
10688607,1942757 1805611 3604074 2235689 3159762
7541732,2209785 153371 2994856 2181022 715087
