playlist_id,track_ids
10024884,1531103 56817 3376598 2228906 1637241
10624787,194963 475363 2016284 683889 3779369
4891851,74403 205321 232126 2422762 368328
4267369,2023130 3004539 2740798 2504992 4845182
65078,1742595 1053894 2913000 2586512 3124047
10637124,1205349 1120194 2123901 2340644 273502
3223162,2787106 1818334 1269244 221825 1117784
7541503,564227 2819938 3622054 2095959 2740901
6189367,2782686 1195554 1054050 2019507 1675280
8459943,3343361 939554 1732579 2752335 1654875
10138804,2515331 2712224 910732 3004728 3711077
10562075,3349783 1234132 1212246 702464 1881344
10184821,2249090 106861 2577601 2607849 1641496
4189678,3776672 2728188 1011111 1067122 2942222
6299524,403335 874117 459618 3156489 1831446
8515028,3884381 910732 691535 3066677 3203856
10631638,360800 562427 1322006 415635 1828654
10947423,2274205 3743698 2009541 1482798 1977730
11295404,1767092 1337682 2333164 2083830 88403
3884714,1251918 3889627 641566 3772001 2288790
10680851,878334 1206505 2695959 3056917 495027
3228268,3356950 2273954 1723907 680666 3173841
7850055,1206974 2191974 1492471 4803705 2234494
10864017,307738 1730098 727440 2522691 3410173
5660760,3284443 875597 2937064 202544 2367839
4157419,1758099 970218 3007257 1680044 722020
3304833,648467 2929285 1130644 2409997 1432964
1911645,644831 911131 3872219 2812691 375980
4902536,2160491 80619 193133 3581227 1216683
1140304,3533742 1318665 528692 1993929 345153
4310448,2500425 3557507 2552824 3441236 1133417
4874293,1040171 3321806 111413 1433172 548902
7541314,1804264 2051252 3722906 3844848 3754397
8910289,2599820 1053281 1521556 3798368 3030971
11761351,3139062 699726 3394873 1154985 1277654
6611489,2877394 1495484 465546 1122222 3614295
5431593,2607721 2481235 2790261 3518209 234847
7772264,858352 625811 2866268 625939 1604869
5615774,3581440 1445150 3011493 1039120 3026954
7698427,2783373 612843 3555312 1038114 2780018
5903309,831263 505941 2248538 2379993 392319
10032246,1093529 1954811 2390926 685915 853428
6718882,3700786 3387155 3674267 340906 166563
1072577,1207106 818183 1916314 2677093 3354062
5047826,1375351 2720015 2958861 3875971 2731204
5241540,3438955 2800338 573084 3579080 2259255
11056046,1177937 1600595 353075 1283742 2263840
713681,2407685 1322546 1619997 2129668 3859798
10350609,2679918 1486319 1280493 661277 657214
7542080,2742593 138120 1672858 3002518 1832679
7127454,486151 3534173 1117747 1234053 1100123
11192507,396488 1800319 706475 2255791 2902935
11065937,2215420 2423683 1464716 1905901 3751492
4743330,1897414 2218642 3169704 376214 3241434
221395,74157 3593816 2083310 2786495 1874467
10985037,2553940 3485803 527764 2476412 2804134
3755267,2027221 3103959 3579075 1297460 1255934
7440845,2308112 654079 458485 3602582 1934018
8426989,1099662 2055812 653104 682246 530525
82847,593419 2926939 1508955 2712695 970234
5963503,1747718 415652 194447 1903637 2950098
7809227,1230266 3098556 84554 1578135 3022399
6544963,1297529 2989580 3885344 2695612 728907
10178374,1230266 3098556 84554 1578135 3022399
472200,1356069 3218340 2787326 1707918 1871417
10688607,2404672 2821432 1826524 3159762 2235689
7541732,3070566 3304982 3506267 2181022 153371
