playlist_id,track_ids
10024884,2228906 1565351 56817 1637241 2044251
10624787,683889 194963 1980691 2781579 3779369
4891851,1371741 1406862 557629 205321 2089117
4267369,3004539 2740798 2504992 1712316 1689809
65078,2215617 2586512 2913000 119305 1742595
10637124,2191974 4803705 2123901 273502 2340644
3223162,2012564 2376478 1895135 3248250 2710242
7541503,3697155 585705 661053 2086779 956454
6189367,1054050 1195554 2019507 495158 1675280
8459943,2665275 1654875 2222883 1732579 2752335
10138804,1887656 1599699 3829453 3866159 1155458
10562075,2909202 52496 2371834 1570728 1390900
10184821,3777248 3251795 2810322 321638 377629
4189678,2942222 1067122 2181022 1011111 3701185
6299524,874117 3156489 459618 1831446 1527961
8515028,1782672 910732 1464766 3456407 3884381
10631638,2137067 1646238 1831605 3670757 360800
10947423,2274205 2730469 2330141 1977730 3191588
11295404,1767092 219919 1495430 3046022 830634
3884714,1721660 404394 2836366 3362015 2491418
10680851,3349944 2493661 495027 1563133 465185
3228268,680666 1723907 3356950 3173841 2827998
7850055,933471 3426348 3792600 3019845 1073547
10864017,307738 2522691 1730098 3410173 1804337
5660760,3726426 723257 3527614 662991 1325599
4157419,2293484 3534170 1532492 722020 2807557
3304833,2423405 2929285 2409997 1432964 1130644
1911645,3075985 375980 911131 644831 3872219
4902536,3794784 80619 193133 3581227 1216683
1140304,2241551 452096 1342462 1121990 2097871
4310448,186788 3746303 1517235 2599820 2182225
4874293,3321806 111413 1433172 892567 548902
7541314,1713689 2582574 3722906 3844848 3754397
8910289,2358386 1521556 3798368 498600 3030971
11761351,2805481 1154985 2593261 1277654 3139062
6611489,3249056 2495868 1307606 1199936 3870658
5431593,3107449 1163557 2471476 2443934 1670797
7772264,339808 619754 2866268 625811 1604869
5615774,3681735 3011493 1445150 1039120 3026954
7698427,1234333 1364929 397585 2780018 1070526
5903309,831263 3735801 225685 641541 392319
10032246,2913000 2586512 853428 459618 3156489
6718882,917119 3387155 340906 3674267 166563
1072577,2581177 1110630 1485413 1119216 1897135
5047826,661656 955090 1053281 3875971 248377
5241540,2903012 2274340 2278040 2259255 3579080
11056046,1600595 1177937 353075 2263840 1283742
713681,2129668 1619997 3859798 2606546 2684664
10350609,2679918 1280493 661277 1786638 657214
7542080,1832679 315992 3051901 2229472 665727
7127454,486151 1117747 3534173 2690160 99265
11192507,1735816 3550546 1251540 2012945 2765587
11065937,2876 3850536 2719197 892763 3808909
4743330,2144331 690996 2426824 2618236 324385
221395,526498 3593816 2291351 1874467 2083310
10985037,2965963 649998 2730997 443489 2804134
3755267,3067225 228883 3579075 1297460 1255934
7440845,1934018 2123623 14013 802019 489603
8426989,557919 727834 3616347 682246 2557712
82847,4511252 593419 2440263 970234 2712695
5963503,93827 1903637 634081 2950098 1232476
7809227,1403091 3580343 2216740 1262450 3682161
6544963,3250648 1735368 1647276 3885344 2265459
10178374,2607679 1844123 2728719 1284749 269871
472200,2787326 525456 243683 1707918 1871417
10688607,3406681 1569694 3604074 3159762 2235689
7541732,2148614 2994856 153371 2181022 715087
6751827,2319910 2519755 3298711 2467696 1769739
4192208,1999140 1053320 3879172 2338259 4437551
8830133,867892 2110739 1708008 1718295 3096118
11635785,109392 2862472 1402833 260212 2285795
4526137,3754812 1335567 4603 3854358 2213883
970740,1462020 2712377 2684424 3040000 2768824
5879343,621684 426914 926026 3633836 678398
5742191,1459059 2509609 1347472 2953189 3677227
10356493,1626138 1516108 3328826 1999572 3861292
10061153,1523859 1756002 1422964 2057815 3711451
7096673,3534168 1373142 647072 84223 1011090
6890734,2477451 1584250 811166 1464716 1905901
4923978,1929122 944666 1251879 3379007 1409839
3560810,3410173 2783321 3637050 3009867 2949470
6646811,1735747 3697155 2127080 2973297 915407
3827542,999638 2340592 1957057 2816695 3031321
3745410,3135285 1648865 709967 2726560 2173297
3092546,2313955 3506962 1656071 1742077 2136835
4160606,1916314 2804773 128422 352341 189446
7839970,483364 1320158 1415897 3526666 245142
4904789,1998382 2363321 1198228 1750482 498709
7192530,3107449 104018 1867366 274694 3024495
108413,1367905 2042272 548500 1337682 2267336
10470643,1977847 3218304 1695551 1732290 2213883
6701679,3841971 2277575 170625 463217 3584912
4472293,2522101 2576739 716439 384313 3718993
1366641,723025 3844120 2920165 3505145 1202222
4107298,3562646 1792704 1762867 3892502 1739102
8942905,3287225 1791420 1336495 963948 2028007
7947658,2483524 820502 324120 2421581 692116
8154951,2443985 2628153 462773 3346647 2746873
816773,353736 1736584 1355848 3158501 817123
1322559,2136509 233386 727878 1363859 2882802
3706908,443142 2800306 1735706 2610852 1104026
3874174,1929011 3033248 3105123 1739003 2175086
4059069,600612 2815754 3841458 2730916 1310789
